Date,Mitsubishi_UFJ_Financial_Group.Price.Change
2024-04-10 00:00:00+09:00,0.9831252098083496
2024-04-11 00:00:00+09:00,29.985319648437553
2024-04-12 00:00:00+09:00,-14.746878543976663
2024-04-15 00:00:00+09:00,17.204690546811662
2024-04-16 00:00:00+09:00,-26.544379978236748
2024-04-17 00:00:00+09:00,-27.03594244824376
2024-04-18 00:00:00+09:00,32.44313317879141
2024-04-19 00:00:00+09:00,-20.154067504882732
2024-04-22 00:00:00+09:00,18.679379560660664
2024-04-23 00:00:00+09:00,-6.390314072111551
2024-04-24 00:00:00+09:00,4.424063479672668
2024-04-25 00:00:00+09:00,-12.289064821027523
2024-04-26 00:00:00+09:00,2.4578130110835446
2024-04-30 00:00:00+09:00,35.884071188284
2024-05-01 00:00:00+09:00,-4.4240632869962155
2024-05-02 00:00:00+09:00,-2.9493756975446104
2024-05-07 00:00:00+09:00,-8.848127226863198
2024-05-08 00:00:00+09:00,-8.848126586677836
2024-05-09 00:00:00+09:00,14.746878515255048
2024-05-10 00:00:00+09:00,5.898751066678415
2024-05-13 00:00:00+09:00,0.983125237962895
2024-05-14 00:00:00+09:00,5.407188470175697
2024-05-15 00:00:00+09:00,-26.0528180321146
2024-05-16 00:00:00+09:00,-27.527505387931114
2024-05-17 00:00:00+09:00,25.069693190590215
2024-05-20 00:00:00+09:00,9.831252436720206
2024-05-21 00:00:00+09:00,-2.9493755851824517
2024-05-22 00:00:00+09:00,-10.322814843184233
2024-05-23 00:00:00+09:00,4.424063286996443
2024-05-24 00:00:00+09:00,27.527506614019785
2024-05-27 00:00:00+09:00,19.170941570801233
2024-05-28 00:00:00+09:00,32.44313173036312
2024-05-29 00:00:00+09:00,6.881876503321564
2024-05-30 00:00:00+09:00,8.356564461215612
2024-05-31 00:00:00+09:00,31.95156948701606
2024-06-03 00:00:00+09:00,11.305940016260593
2024-06-04 00:00:00+09:00,-7.865001763439295
2024-06-05 00:00:00+09:00,-17.696254440001212
2024-06-06 00:00:00+09:00,7.37343923065464
2024-06-07 00:00:00+09:00,-12.289064757078222
2024-06-10 00:00:00+09:00,9.339689524761297
2024-06-11 00:00:00+09:00,-19.17094158271925
2024-06-12 00:00:00+09:00,4.424063328132206
2024-06-13 00:00:00+09:00,-24.086567439323062
2024-06-14 00:00:00+09:00,2.9493756588781253
2024-06-17 00:00:00+09:00,-17.204691206764437
2024-06-18 00:00:00+09:00,-8.356564300428317
2024-06-19 00:00:00+09:00,9.831252177050146
2024-06-20 00:00:00+09:00,-17.696253238374766
2024-06-21 00:00:00+09:00,-23.103441727878135
2024-06-24 00:00:00+09:00,29.493757141055312
2024-06-25 00:00:00+09:00,37.85032097464682
2024-06-26 00:00:00+09:00,11.797502199039172
2024-06-27 00:00:00+09:00,5.407188500323855
2024-06-28 00:00:00+09:00,48.173135240068405
2024-07-01 00:00:00+09:00,6.881876348426886
