Date,Nikkei_225.Percent.Change,Nikkei_225.High.Low.Diff
2024-02-06 00:00:00+09:00,-0.24391784101406028,228.5
2024-02-07 00:00:00+09:00,0.32478857820504264,340.87109375
2024-02-08 00:00:00+09:00,1.6670180536793668,750.76953125
2024-02-09 00:00:00+09:00,-0.048812991430055575,480.23046875
2024-02-13 00:00:00+09:00,1.9211836091774175,826.58984375
2024-02-14 00:00:00+09:00,-0.025324991105179502,231.3828125
2024-02-15 00:00:00+09:00,0.3685462535874411,253.37890625
2024-02-16 00:00:00+09:00,-0.07823174750597006,503.5078125
2024-02-19 00:00:00+09:00,-0.007878818092000025,274.140625
2024-02-20 00:00:00+09:00,-0.3810966100345331,454.2890625
2024-02-21 00:00:00+09:00,0.1837857762962272,244.55078125
2024-02-22 00:00:00+09:00,1.5337288267292997,648.8984375
2024-02-26 00:00:00+09:00,-0.2210790213950132,207.046875
2024-02-27 00:00:00+09:00,-0.054155108668399204,313.2578125
2024-02-28 00:00:00+09:00,0.048004274134707016,208.48046875
2024-02-29 00:00:00+09:00,0.5924155876260195,373.3125
2024-03-01 00:00:00+09:00,1.6714662190556242,765.58984375
2024-03-04 00:00:00+09:00,-0.2301671519953407,313.08984375
2024-03-05 00:00:00+09:00,0.5413467143036104,386.6484375
2024-03-06 00:00:00+09:00,0.7499180070143391,378.73046875
2024-03-07 00:00:00+09:00,-1.8158404013811085,953.7109375
2024-03-08 00:00:00+09:00,-0.30298549333560454,437.7265625
2024-03-11 00:00:00+09:00,-1.049273216276355,744.62109375
2024-03-12 00:00:00+09:00,0.850319137486013,570.421875
2024-03-13 00:00:00+09:00,-0.9318508498604959,695.23046875
2024-03-14 00:00:00+09:00,0.558794422744591,440.15625
2024-03-15 00:00:00+09:00,0.413717459156459,288.73828125
2024-03-18 00:00:00+09:00,2.000598956508278,833.640625
2024-03-19 00:00:00+09:00,0.9616321186823327,596.1015625
2024-03-21 00:00:00+09:00,0.7506732503085298,371.12890625
2024-03-22 00:00:00+09:00,-0.13298825144825915,373.609375
2024-03-25 00:00:00+09:00,-0.943258933332976,423.05859375
2024-03-26 00:00:00+09:00,0.1313474685646179,248.6796875
2024-03-27 00:00:00+09:00,0.6060605476304607,527.1484375
2024-03-28 00:00:00+09:00,-0.38773417008845834,427.9609375
2024-03-29 00:00:00+09:00,0.2283962596548336,253.6015625
2024-04-01 00:00:00+09:00,-2.075468343591476,990.76953125
2024-04-02 00:00:00+09:00,-0.13456054798710954,443.1796875
2024-04-03 00:00:00+09:00,-0.13129697441459232,408.859375
2024-04-04 00:00:00+09:00,-0.38866515901734866,469.87890625
2024-04-05 00:00:00+09:00,-0.6252008507510175,500.5234375
2024-04-08 00:00:00+09:00,-0.11408770443936528,420.359375
2024-04-09 00:00:00+09:00,0.6992430882962777,297.0
2024-04-10 00:00:00+09:00,-0.0013125333314385483,198.21875
2024-04-11 00:00:00+09:00,0.9003404943673634,408.171875
2024-04-12 00:00:00+09:00,-0.4996441579307447,317.08984375
2024-04-15 00:00:00+09:00,0.4502942119546247,411.8515625
2024-04-16 00:00:00+09:00,-0.7212072532613346,442.5
2024-04-17 00:00:00+09:00,-1.6214278599189016,625.80859375
2024-04-18 00:00:00+09:00,0.8866334876375517,571.83984375
2024-04-19 00:00:00+09:00,-1.7392350621239696,1016.421875
2024-04-22 00:00:00+09:00,0.5308129769014645,459.171875
2024-04-23 00:00:00+09:00,-0.6479298829366992,420.51171875
2024-04-24 00:00:00+09:00,1.5530140032007553,602.609375
2024-04-25 00:00:00+09:00,-1.14913760292207,525.30078125
2024-04-26 00:00:00+09:00,0.554404149369688,546.83984375
2024-04-30 00:00:00+09:00,0.24273960518721321,426.0625
2024-05-01 00:00:00+09:00,0.43737428231429504,397.1015625
2024-05-02 00:00:00+09:00,0.6106160461883804,397.41015625
2024-05-07 00:00:00+09:00,0.5147269579283936,321.171875
2024-05-08 00:00:00+09:00,-1.2286170380160175,589.5
2024-05-09 00:00:00+09:00,-0.44175862608562777,357.5703125
2024-05-10 00:00:00+09:00,-0.3458641808489038,614.96875
2024-05-13 00:00:00+09:00,-0.0841326445701425,303.8203125
2024-05-14 00:00:00+09:00,0.17778503273658464,392.96875
2024-05-15 00:00:00+09:00,-0.382422939861651,480.9921875
2024-05-16 00:00:00+09:00,0.70977865369582,436.05078125
2024-05-17 00:00:00+09:00,0.5869651058498366,302.9296875
2024-05-20 00:00:00+09:00,0.7945179470962304,733.4609375
2024-05-21 00:00:00+09:00,-0.7270322806952563,403.8671875
2024-05-22 00:00:00+09:00,-0.5326835780262263,262.046875
2024-05-23 00:00:00+09:00,0.773365066706424,512.0390625
2024-05-24 00:00:00+09:00,0.3637822970914459,373.12109375
2024-05-27 00:00:00+09:00,0.3451681000387943,232.08984375
2024-05-28 00:00:00+09:00,-0.06115705900355087,225.83984375
2024-05-29 00:00:00+09:00,-0.8323681697766233,617.75
2024-05-30 00:00:00+09:00,-0.15386083383921625,521.03125
2024-05-31 00:00:00+09:00,0.8243467483338695,439.3203125
2024-06-03 00:00:00+09:00,0.48556157951268775,297.55078125
2024-06-04 00:00:00+09:00,0.34861246385441846,303.26953125
2024-06-05 00:00:00+09:00,-0.42406371334210574,312.4296875
2024-06-06 00:00:00+09:00,-0.35567078478176367,318.4296875
2024-06-07 00:00:00+09:00,0.22379374986653644,186.41796875
2024-06-10 00:00:00+09:00,0.900441654086633,391.7578125
2024-06-11 00:00:00+09:00,-0.10414847973631539,261.78125
2024-06-12 00:00:00+09:00,0.029750304488335967,136.62890625
2024-06-13 00:00:00+09:00,-1.1780642986012713,562.65234375
2024-06-14 00:00:00+09:00,0.5882419634398949,470.94921875
2024-06-17 00:00:00+09:00,-0.8806722887185724,492.5
2024-06-18 00:00:00+09:00,0.12652745901985074,186.12890625
2024-06-19 00:00:00+09:00,-0.2151100293964843,344.55859375
2024-06-20 00:00:00+09:00,0.5797900588647948,374.54296875
2024-06-21 00:00:00+09:00,-0.03157686954341628,263.55078125
2024-06-24 00:00:00+09:00,0.7980445119092796,489.3984375
2024-06-25 00:00:00+09:00,0.8735924376636955,457.0
2024-06-26 00:00:00+09:00,0.7680475393830395,555.0703125
2024-06-27 00:00:00+09:00,-0.23565598940647578,245.7265625
2024-06-28 00:00:00+09:00,-0.02508926024765063,297.96875
2024-07-01 00:00:00+09:00,-0.5240026614389616,405.58984375
2024-07-02 00:00:00+09:00,1.3430287210599374,655.859375
2024-07-03 00:00:00+09:00,0.882352484197614,521.359375
2024-07-04 00:00:00+09:00,0.4075298548620063,367.08203125
2024-07-05 00:00:00+09:00,-0.2365027952841558,353.23828125
2024-07-08 00:00:00+09:00,-0.20175004903945754,331.5390625
2024-07-09 00:00:00+09:00,1.5304261998175708,826.91015625
2024-07-10 00:00:00+09:00,0.9353756564246388,458.78125
2024-07-11 00:00:00+09:00,-0.28268471046842103,324.30859375
2024-07-12 00:00:00+09:00,-1.1475708590835407,566.47265625
2024-07-16 00:00:00+09:00,-0.2217018520858275,299.421875
2024-07-17 00:00:00+09:00,-0.7689948316167953,411.73046875
2024-07-18 00:00:00+09:00,-0.975672956183404,483.41015625
2024-07-19 00:00:00+09:00,0.24490598579472955,388.3203125
2024-07-22 00:00:00+09:00,-0.8735097184568786,453.80859375
2024-07-23 00:00:00+09:00,-0.6765467863611194,407.98046875
2024-07-24 00:00:00+09:00,-0.4623838342913575,546.76953125
2024-07-25 00:00:00+09:00,-1.699418841343129,732.2109375
2024-07-26 00:00:00+09:00,-0.33196985005129215,494.76953125
2024-07-29 00:00:00+09:00,0.8639627842761108,709.6875
2024-07-30 00:00:00+09:00,0.7442144292020275,454.4609375
2024-07-31 00:00:00+09:00,2.519746699034426,1233.9921875
2024-08-01 00:00:00+09:00,-1.689541350345822,1043.6796875
2024-08-02 00:00:00+09:00,-4.098028022551907,1591.37109375
2024-08-05 00:00:00+09:00,-10.754633617011656,4145.060546875
2024-08-06 00:00:00+09:00,8.099585760557998,2834.470703125
2024-08-07 00:00:00+09:00,2.8347094703549565,2110.30859375
2024-08-08 00:00:00+09:00,0.5350127101034329,1172.48828125
2024-08-09 00:00:00+09:00,-0.7012289086736807,1225.73828125
2024-08-13 00:00:00+09:00,2.0905086165034117,755.72265625
2024-08-14 00:00:00+09:00,-0.2550166714529514,609.1796875
2024-08-15 00:00:00+09:00,0.9489524931074195,503.76171875
2024-08-16 00:00:00+09:00,2.031211943964343,838.62109375
