Date,Shin_Etsu_Chemical.Price.Change
2024-05-09 00:00:00+09:00,-4.956263228672469
2024-05-10 00:00:00+09:00,-62.44891926634409
2024-05-13 00:00:00+09:00,-14.868790268713383
2024-05-14 00:00:00+09:00,-49.56263469827627
2024-05-15 00:00:00+09:00,0.0
2024-05-16 00:00:00+09:00,-8.921274158806227
2024-05-17 00:00:00+09:00,-34.69384305771018
2024-05-20 00:00:00+09:00,152.65291238132977
2024-05-21 00:00:00+09:00,-118.9503179962312
2024-05-22 00:00:00+09:00,-77.31770531925122
2024-05-23 00:00:00+09:00,40.641360457225346
2024-05-24 00:00:00+09:00,73.35269477748807
2024-05-27 00:00:00+09:00,46.588873753729786
2024-05-28 00:00:00+09:00,-12.88628469500054
2024-05-29 00:00:00+09:00,-114.98530662304711
2024-05-30 00:00:00+09:00,-65.42267580168755
2024-05-31 00:00:00+09:00,65.42267392986741
2024-06-03 00:00:00+09:00,3.9650107482566455
2024-06-04 00:00:00+09:00,57.49265353066676
2024-06-05 00:00:00+09:00,-48.57138005066463
2024-06-06 00:00:00+09:00,21.80755885158851
2024-06-07 00:00:00+09:00,85.24772758652398
2024-06-10 00:00:00+09:00,95.16025318240372
2024-06-11 00:00:00+09:00,70.37893786646691
2024-06-12 00:00:00+09:00,74.34394925484867
2024-06-13 00:00:00+09:00,-85.24772895000206
2024-06-14 00:00:00+09:00,-15.86004246338507
2024-06-17 00:00:00+09:00,-146.70539592272416
2024-06-18 00:00:00+09:00,31.7200860618741
2024-06-19 00:00:00+09:00,-44.60637093058995
2024-06-20 00:00:00+09:00,93.17774700840891
2024-06-21 00:00:00+09:00,-42.623863462517875
2024-06-24 00:00:00+09:00,-2.9737579046559404
2024-06-25 00:00:00+09:00,112.01154727359699
2024-06-26 00:00:00+09:00,17.8425475573531
2024-06-27 00:00:00+09:00,-17.842548319285015
2024-06-28 00:00:00+09:00,-1.9825053164577184
2024-07-01 00:00:00+09:00,-68.3964334177872
2024-07-02 00:00:00+09:00,65.42267392113081
2024-07-03 00:00:00+09:00,96.15150593822727
2024-07-04 00:00:00+09:00,-5.947516029511462
2024-07-05 00:00:00+09:00,-25.772569899082555
2024-07-08 00:00:00+09:00,-48.57138109813786
2024-07-09 00:00:00+09:00,71.37019421464174
2024-07-10 00:00:00+09:00,72.36144488790796
2024-07-11 00:00:00+09:00,-100.11652026712636
2024-07-12 00:00:00+09:00,-43.61511785417588
2024-07-16 00:00:00+09:00,9.912526528953094
2024-07-17 00:00:00+09:00,66.41393063469604
2024-07-18 00:00:00+09:00,84.25647814143667
2024-07-19 00:00:00+09:00,82.27396885849066
2024-07-22 00:00:00+09:00,-101.10777185436655
2024-07-23 00:00:00+09:00,-80.29146813689567
2024-07-24 00:00:00+09:00,-48.57138100272914
2024-07-25 00:00:00+09:00,-50.55388430477524
2024-07-26 00:00:00+09:00,38.65885476049425
2024-07-29 00:00:00+09:00,93.17775135497322
2024-07-30 00:00:00+09:00,-49.56263382523139
2024-07-31 00:00:00+09:00,86.23898393216041
2024-08-01 00:00:00+09:00,-64.43142185452325
2024-08-02 00:00:00+09:00,-237.90063967235255
2024-08-05 00:00:00+09:00,-253.76067683508063
2024-08-06 00:00:00+09:00,302.3320509453779
2024-08-07 00:00:00+09:00,84.2564748273353
2024-08-08 00:00:00+09:00,85.24772885565562
2024-08-09 00:00:00+09:00,-142.74038117958662
2024-08-13 00:00:00+09:00,146.70538961612237
2024-08-14 00:00:00+09:00,-20.81630554893036
2024-08-15 00:00:00+09:00,-54.518894480385825
2024-08-16 00:00:00+09:00,197.25927826229145
2024-08-19 00:00:00+09:00,-145.71414223100146
2024-08-20 00:00:00+09:00,-22.798811909017786
2024-08-21 00:00:00+09:00,-45.597622674668855
2024-08-22 00:00:00+09:00,131.83660098988184
2024-08-23 00:00:00+09:00,135.80161251980007
2024-08-26 00:00:00+09:00,-21.80755877487445
2024-08-27 00:00:00+09:00,-0.9912526237358179
2024-08-28 00:00:00+09:00,0.0
2024-08-29 00:00:00+09:00,42.623865602328806
2024-08-30 00:00:00+09:00,-45.59762325185875
2024-09-02 00:00:00+09:00,-79.30021362304706
2024-09-03 00:00:00+09:00,-16.85129579561726
2024-09-04 00:00:00+09:00,-139.76662115403178
2024-09-05 00:00:00+09:00,43.615115553707255
2024-09-06 00:00:00+09:00,-66.41392846534927
2024-09-09 00:00:00+09:00,106.06403364028756
2024-09-10 00:00:00+09:00,-53.52764269412819
2024-09-11 00:00:00+09:00,-85.24772644042969
2024-09-12 00:00:00+09:00,39.650107735255915
2024-09-13 00:00:00+09:00,-85.24773196525621
2024-09-17 00:00:00+09:00,-69.38768769122453
2024-09-18 00:00:00+09:00,-104.08153122912972
2024-09-19 00:00:00+09:00,-22.798810546874847
2024-09-20 00:00:00+09:00,-53.52764411543649
2024-09-24 00:00:00+09:00,-57.492653843494736
2024-09-25 00:00:00+09:00,16.851295863471023
2024-09-26 00:00:00+09:00,76.32645651097573
2024-09-27 00:00:00+09:00,193.0
2024-09-30 00:00:00+09:00,-23.0
2024-10-01 00:00:00+09:00,108.0
2024-10-02 00:00:00+09:00,-51.0
2024-10-03 00:00:00+09:00,-104.0
2024-10-04 00:00:00+09:00,-5.0
2024-10-07 00:00:00+09:00,-38.0
2024-10-08 00:00:00+09:00,14.0
2024-10-09 00:00:00+09:00,-2.0
2024-10-10 00:00:00+09:00,-36.0
2024-10-11 00:00:00+09:00,-120.0
2024-10-15 00:00:00+09:00,-124.0
2024-10-16 00:00:00+09:00,38.0
2024-10-17 00:00:00+09:00,-110.0
2024-10-18 00:00:00+09:00,12.0
2024-10-21 00:00:00+09:00,-52.0
2024-10-22 00:00:00+09:00,-60.0
2024-10-23 00:00:00+09:00,-27.0
2024-10-24 00:00:00+09:00,65.0
2024-10-25 00:00:00+09:00,30.0
2024-10-28 00:00:00+09:00,13.0
2024-10-29 00:00:00+09:00,-27.0
2024-10-30 00:00:00+09:00,-44.0
2024-10-31 00:00:00+09:00,105.0
2024-11-01 00:00:00+09:00,14.0
2024-11-05 00:00:00+09:00,109.0
2024-11-06 00:00:00+09:00,116.0
2024-11-07 00:00:00+09:00,-73.0
2024-11-08 00:00:00+09:00,-60.0
2024-11-11 00:00:00+09:00,-47.0
2024-11-12 00:00:00+09:00,-83.0
2024-11-13 00:00:00+09:00,-86.0
2024-11-14 00:00:00+09:00,-35.0
2024-11-15 00:00:00+09:00,-26.0
2024-11-18 00:00:00+09:00,17.0
2024-11-19 00:00:00+09:00,-8.0
2024-11-20 00:00:00+09:00,-73.0
2024-11-21 00:00:00+09:00,-47.0
