Date,Sony.Price.Change
2024-02-13 00:00:00+09:00,49.9549888194033
2024-02-14 00:00:00+09:00,2.938528771289839
2024-02-15 00:00:00+09:00,11.754114597579246
2024-02-16 00:00:00+09:00,-37.221364071196604
2024-02-19 00:00:00+09:00,0.0
2024-02-20 00:00:00+09:00,-31.34430740705966
2024-02-21 00:00:00+09:00,35.26234201685156
2024-02-22 00:00:00+09:00,15.672153808226994
2024-02-26 00:00:00+09:00,-11.754115272583476
2024-02-27 00:00:00+09:00,-16.651662497582947
2024-02-28 00:00:00+09:00,13.713134009771693
2024-02-29 00:00:00+09:00,49.95499127543826
2024-03-01 00:00:00+09:00,37.22136303443085
2024-03-04 00:00:00+09:00,-42.11891363513678
2024-03-05 00:00:00+09:00,3.9180381274131832
2024-03-06 00:00:00+09:00,14.692644290784301
2024-03-07 00:00:00+09:00,5.877057878032247
2024-03-08 00:00:00+09:00,33.30332637366291
2024-03-11 00:00:00+09:00,-10.774604758453279
2024-03-12 00:00:00+09:00,59.750083079562955
2024-03-13 00:00:00+09:00,0.0
2024-03-14 00:00:00+09:00,33.303325698367644
2024-03-15 00:00:00+09:00,7.8360765284155605
2024-03-18 00:00:00+09:00,44.0779314091219
2024-03-19 00:00:00+09:00,25.467247247341675
2024-03-21 00:00:00+09:00,-32.32381530420707
2024-03-22 00:00:00+09:00,0.0
2024-03-25 00:00:00+09:00,-58.770575161638135
2024-03-26 00:00:00+09:00,7.836076796100315
2024-03-27 00:00:00+09:00,20.569700900463886
2024-03-28 00:00:00+09:00,-19.92977511117533
2024-03-29 00:00:00+09:00,-4.982443804361992
2024-04-01 00:00:00+09:00,0.9964887850410378
2024-04-02 00:00:00+09:00,-7.97190977551827
2024-04-03 00:00:00+09:00,-22.919240796808936
2024-04-04 00:00:00+09:00,-14.947331697606842
2024-04-05 00:00:00+09:00,-33.8806161895418
2024-04-08 00:00:00+09:00,0.0
2024-04-09 00:00:00+09:00,15.943820361024791
2024-04-10 00:00:00+09:00,22.919242011176266
2024-04-11 00:00:00+09:00,10.961376592279521
2024-04-12 00:00:00+09:00,0.0
2024-04-15 00:00:00+09:00,-27.90168422859142
2024-04-16 00:00:00+09:00,35.8735964981156
2024-04-17 00:00:00+09:00,-26.905195752010968
2024-04-18 00:00:00+09:00,9.964887565206027
2024-04-19 00:00:00+09:00,-49.824439898929995
2024-04-22 00:00:00+09:00,-13.950843171700399
2024-04-23 00:00:00+09:00,-11.95786478653963
2024-04-24 00:00:00+09:00,51.81741589697731
2024-04-25 00:00:00+09:00,-17.936797617371212
2024-04-26 00:00:00+09:00,-3.98595493588482
2024-04-30 00:00:00+09:00,10.961376150828528
2024-05-01 00:00:00+09:00,31.887640147900584
2024-05-02 00:00:00+09:00,0.0
2024-05-07 00:00:00+09:00,-15.943819930500922
2024-05-08 00:00:00+09:00,-65.7682562483792
2024-05-09 00:00:00+09:00,-46.834971529953236
2024-05-10 00:00:00+09:00,34.87710563470728
2024-05-13 00:00:00+09:00,29.894662127398988
2024-05-14 00:00:00+09:00,10.96137660624754
2024-05-15 00:00:00+09:00,-16.940308088501297
2024-05-16 00:00:00+09:00,-36.87008220307689
2024-05-17 00:00:00+09:00,18.933286337815844
2024-05-20 00:00:00+09:00,-2.989466355123568
2024-05-21 00:00:00+09:00,-35.873595812305666
2024-05-22 00:00:00+09:00,-5.978932436511968
2024-05-23 00:00:00+09:00,12.954353282189913
2024-05-24 00:00:00+09:00,-24.91221793555451
2024-05-27 00:00:00+09:00,-4.982443945857085
2024-05-28 00:00:00+09:00,1.9929775607984084
2024-05-29 00:00:00+09:00,-7.97190985769339
2024-05-30 00:00:00+09:00,51.81741330595332
2024-05-31 00:00:00+09:00,8.968399077434242
2024-06-03 00:00:00+09:00,26.905196006579445
2024-06-04 00:00:00+09:00,50.820928067460045
2024-06-05 00:00:00+09:00,16.94030820777698
2024-06-06 00:00:00+09:00,4.982443906106255
2024-06-07 00:00:00+09:00,2.9894662185756715
2024-06-10 00:00:00+09:00,-12.954353652314694
2024-06-11 00:00:00+09:00,-4.98244392818242
2024-06-12 00:00:00+09:00,-24.912219755251954
2024-06-13 00:00:00+09:00,-10.961375904047145
2024-06-14 00:00:00+09:00,-10.96137633504759
2024-06-17 00:00:00+09:00,-25.908707752806095
2024-06-18 00:00:00+09:00,-16.940309210038322
2024-06-19 00:00:00+09:00,33.88061695502165
2024-06-20 00:00:00+09:00,-0.9964887254541281
2024-06-21 00:00:00+09:00,-1.9929774788370196
2024-06-24 00:00:00+09:00,15.943819511605398
2024-06-25 00:00:00+09:00,15.943820591306121
2024-06-26 00:00:00+09:00,3.9859550355699866
2024-06-27 00:00:00+09:00,45.83848212017301
2024-06-28 00:00:00+09:00,-21.922753118699802
2024-07-01 00:00:00+09:00,-8.968398526278179
2024-07-02 00:00:00+09:00,35.873594267662156
2024-07-03 00:00:00+09:00,1.992977490620433
2024-07-04 00:00:00+09:00,-6.975421451811144
2024-07-05 00:00:00+09:00,15.943819549964246
2024-07-08 00:00:00+09:00,-16.94030867027459
2024-07-09 00:00:00+09:00,123.56460557707123
2024-07-10 00:00:00+09:00,68.75772599412676
2024-07-11 00:00:00+09:00,67.76123650083309
2024-07-12 00:00:00+09:00,-32.88412756867865
2024-07-16 00:00:00+09:00,-29.894662212851927
2024-07-17 00:00:00+09:00,16.940309265156884
2024-07-18 00:00:00+09:00,-43.845504220239945
2024-07-19 00:00:00+09:00,13.950842526467568
2024-07-22 00:00:00+09:00,-56.799858631434745
2024-07-23 00:00:00+09:00,-21.922751694522958
2024-07-24 00:00:00+09:00,-32.88412863913254
2024-07-25 00:00:00+09:00,-62.778791941594136
2024-07-26 00:00:00+09:00,-11.957865243239667
2024-07-29 00:00:00+09:00,-20.926263311106595
2024-07-30 00:00:00+09:00,28.898174565558293
2024-07-31 00:00:00+09:00,30.89115099402943
2024-08-01 00:00:00+09:00,-64.77176816398787
2024-08-02 00:00:00+09:00,-105.6278119643498
2024-08-05 00:00:00+09:00,-106.62430035376065
2024-08-06 00:00:00+09:00,-47.83146029993895
2024-08-07 00:00:00+09:00,89.68399016850344
2024-08-08 00:00:00+09:00,-105.62780910706124
2024-08-09 00:00:00+09:00,-29.894661986561914
2024-08-13 00:00:00+09:00,4.982443846713068
2024-08-14 00:00:00+09:00,-4.982443526615043
2024-08-15 00:00:00+09:00,-10.961376498204572
2024-08-16 00:00:00+09:00,29.89466202984886
2024-08-19 00:00:00+09:00,-17.93679747289525
2024-08-20 00:00:00+09:00,-20.92626382788967
2024-08-21 00:00:00+09:00,36.870083170147154
2024-08-22 00:00:00+09:00,-2.989466162876397
2024-08-23 00:00:00+09:00,15.943819619220903
2024-08-26 00:00:00+09:00,24.912218691697944
2024-08-27 00:00:00+09:00,84.7015438439712
2024-08-28 00:00:00+09:00,56.79985916229725
2024-08-29 00:00:00+09:00,19.929774693080162
2024-08-30 00:00:00+09:00,19.92977518430871
2024-09-02 00:00:00+09:00,-26.9051969973043
2024-09-03 00:00:00+09:00,17.93679780505954
2024-09-04 00:00:00+09:00,14.947330877130753
2024-09-05 00:00:00+09:00,-3.985954881946782
2024-09-06 00:00:00+09:00,-36.87008480810664
2024-09-09 00:00:00+09:00,79.71910306490372
2024-09-10 00:00:00+09:00,8.96839900737723
2024-09-11 00:00:00+09:00,-23.915729186454882
2024-09-12 00:00:00+09:00,-27.901685711844948
2024-09-13 00:00:00+09:00,-20.926264594411805
2024-09-17 00:00:00+09:00,49.82443514953866
2024-09-18 00:00:00+09:00,-27.901684703722367
2024-09-19 00:00:00+09:00,49.824436484523176
2024-09-20 00:00:00+09:00,-17.936797992950233
